"Eastern Date Hour","Zone Name","DAM Forecast Load","GMT Start Hour"
"2019/09/14 14:00:00","HUD VL","994","18"
"2019/09/14 14:00:00","LONGIL","2402","18"
"2019/09/14 14:00:00","MHK VL","649","18"
"2019/09/14 14:00:00","MILLWD","293","18"
"2019/09/14 14:00:00","N.Y.C.","5863","18"
"2019/09/14 14:00:00","NORTH","497","18"
"2019/09/14 14:00:00","WEST","1597","18"
"2019/09/14 15:00:00","CAPITL","1213","19"
"2019/09/14 15:00:00","CENTRL","1526","19"
"2019/09/14 15:00:00","DUNWOD","646","19"
"2019/09/14 15:00:00","GENESE","1038","19"
"2019/09/14 15:00:00","HUD VL","1013","19"
"2019/09/14 15:00:00","LONGIL","2466","19"
"2019/09/14 15:00:00","MHK VL","650","19"
"2019/09/14 15:00:00","MILLWD","298","19"
"2019/09/14 15:00:00","N.Y.C.","5906","19"
"2019/09/14 15:00:00","NORTH","501","19"
"2019/09/14 15:00:00","WEST","1594","19"
"2019/09/14 16:00:00","CAPITL","1247","20"
"2019/09/14 16:00:00","CENTRL","1551","20"
"2019/09/14 16:00:00","DUNWOD","657","20"
"2019/09/14 16:00:00","GENESE","1052","20"
"2019/09/14 16:00:00","HUD VL","1047","20"
"2019/09/14 16:00:00","LONGIL","2557","20"
"2019/09/14 16:00:00","MHK VL","666","20"
"2019/09/14 16:00:00","MILLWD","304","20"
"2019/09/14 16:00:00","N.Y.C.","5964","20"
"2019/09/14 16:00:00","NORTH","504","20"
"2019/09/14 16:00:00","WEST","1608","20"
"2019/09/14 17:00:00","CAPITL","1277","21"
"2019/09/14 17:00:00","CENTRL","1588","21"
"2019/09/14 17:00:00","DUNWOD","674","21"
"2019/09/14 17:00:00","GENESE","1066","21"
"2019/09/14 17:00:00","HUD VL","1078","21"
"2019/09/14 17:00:00","LONGIL","2620","21"
"2019/09/14 17:00:00","MHK VL","683","21"
"2019/09/14 17:00:00","MILLWD","310","21"
"2019/09/14 17:00:00","N.Y.C.","6029","21"
"2019/09/14 17:00:00","NORTH","508","21"
"2019/09/14 17:00:00","WEST","1621","21"
"2019/09/14 18:00:00","CAPITL","1292","22"
"2019/09/14 18:00:00","CENTRL","1598","22"
"2019/09/14 18:00:00","DUNWOD","673","22"
"2019/09/14 18:00:00","GENESE","1068","22"
"2019/09/14 18:00:00","HUD VL","1081","22"
"2019/09/14 18:00:00","LONGIL","2585","22"
"2019/09/14 18:00:00","MHK VL","691","22"
"2019/09/14 18:00:00","MILLWD","310","22"
"2019/09/14 18:00:00","N.Y.C.","6053","22"
"2019/09/14 18:00:00","NORTH","510","22"
"2019/09/14 18:00:00","WEST","1633","22"
"2019/09/14 19:00:00","CAPITL","1335","23"
"2019/09/14 19:00:00","CENTRL","1633","23"
"2019/09/14 19:00:00","DUNWOD","700","23"
"2019/09/14 19:00:00","GENESE","1078","23"
"2019/09/14 19:00:00","HUD VL","1115","23"
"2019/09/14 19:00:00","LONGIL","2644","23"
"2019/09/14 19:00:00","MHK VL","714","23"
"2019/09/14 19:00:00","MILLWD","321","23"
"2019/09/14 19:00:00","N.Y.C.","6088","23"
"2019/09/14 19:00:00","NORTH","517","23"
"2019/09/14 19:00:00","WEST","1635","23"
"2019/09/14 20:00:00","CAPITL","1328","0"
"2019/09/14 20:00:00","CENTRL","1614","0"
"2019/09/14 20:00:00","DUNWOD","699","0"
"2019/09/14 20:00:00","GENESE","1076","0"
"2019/09/14 20:00:00","HUD VL","1106","0"
"2019/09/14 20:00:00","LONGIL","2610","0"
"2019/09/14 20:00:00","MHK VL","707","0"
"2019/09/14 20:00:00","MILLWD","317","0"
"2019/09/14 20:00:00","N.Y.C.","6079","0"
"2019/09/14 20:00:00","NORTH","514","0"
"2019/09/14 20:00:00","WEST","1645","0"
"2019/09/14 21:00:00","CAPITL","1274","1"
"2019/09/14 21:00:00","CENTRL","1546","1"
"2019/09/14 21:00:00","DUNWOD","669","1"
"2019/09/14 21:00:00","GENESE","1023","1"
"2019/09/14 21:00:00","HUD VL","1059","1"
"2019/09/14 21:00:00","LONGIL","2479","1"
"2019/09/14 21:00:00","MHK VL","666","1"
"2019/09/14 21:00:00","MILLWD","300","1"
"2019/09/14 21:00:00","N.Y.C.","5911","1"
"2019/09/14 21:00:00","NORTH","500","1"
"2019/09/14 21:00:00","WEST","1586","1"
"2019/09/14 22:00:00","CAPITL","1215","2"
"2019/09/14 22:00:00","CENTRL","1468","2"
"2019/09/14 22:00:00","DUNWOD","639","2"
"2019/09/14 22:00:00","GENESE","953","2"
"2019/09/14 22:00:00","HUD VL","1000","2"
"2019/09/14 22:00:00","LONGIL","2335","2"
"2019/09/14 22:00:00","MHK VL","622","2"
"2019/09/14 22:00:00","MILLWD","281","2"
"2019/09/14 22:00:00","N.Y.C.","5729","2"
"2019/09/14 22:00:00","NORTH","480","2"
"2019/09/14 22:00:00","WEST","1515","2"
"2019/09/14 23:00:00","CAPITL","1156","3"
"2019/09/14 23:00:00","CENTRL","1395","3"
"2019/09/14 23:00:00","DUNWOD","605","3"
"2019/09/14 23:00:00","GENESE","883","3"
"2019/09/14 23:00:00","HUD VL","941","3"
"2019/09/14 23:00:00","LONGIL","2175","3"
"2019/09/14 23:00:00","MHK VL","578","3"
"2019/09/14 23:00:00","MILLWD","260","3"
"2019/09/14 23:00:00","N.Y.C.","5522","3"
"2019/09/14 23:00:00","NORTH","467","3"
"2019/09/14 23:00:00","WEST","1431","3"
"2019/09/15 00:00:00","CAPITL","1104","4"
"2019/09/15 00:00:00","CENTRL","1304","4"
"2019/09/15 00:00:00","DUNWOD","564","4"
"2019/09/15 00:00:00","GENESE","823","4"
"2019/09/15 00:00:00","HUD VL","895","4"
"2019/09/15 00:00:00","LONGIL","1988","4"
"2019/09/15 00:00:00","MHK VL","545","4"
"2019/09/15 00:00:00","MILLWD","239","4"
"2019/09/15 00:00:00","N.Y.C.","5444","4"
"2019/09/15 00:00:00","NORTH","455","4"
"2019/09/15 00:00:00","WEST","1317","4"
"2019/09/15 01:00:00","CAPITL","1074","5"
"2019/09/15 01:00:00","CENTRL","1262","5"
"2019/09/15 01:00:00","DUNWOD","535","5"
"2019/09/15 01:00:00","GENESE","791","5"
"2019/09/15 01:00:00","HUD VL","849","5"
"2019/09/15 01:00:00","LONGIL","1877","5"
"2019/09/15 01:00:00","MHK VL","521","5"
"2019/09/15 01:00:00","MILLWD","228","5"
"2019/09/15 01:00:00","N.Y.C.","5255","5"
"2019/09/15 01:00:00","NORTH","455","5"
"2019/09/15 01:00:00","WEST","1276","5"
"2019/09/15 02:00:00","CAPITL","1049","6"
"2019/09/15 02:00:00","CENTRL","1230","6"
"2019/09/15 02:00:00","DUNWOD","512","6"
"2019/09/15 02:00:00","GENESE","769","6"
"2019/09/15 02:00:00","HUD VL","817","6"
"2019/09/15 02:00:00","LONGIL","1801","6"
"2019/09/15 02:00:00","MHK VL","505","6"
"2019/09/15 02:00:00","MILLWD","218","6"
"2019/09/15 02:00:00","N.Y.C.","5069","6"
"2019/09/15 02:00:00","NORTH","450","6"
"2019/09/15 02:00:00","WEST","1249","6"
"2019/09/15 03:00:00","CAPITL","1036","7"
"2019/09/15 03:00:00","CENTRL","1215","7"
"2019/09/15 03:00:00","DUNWOD","496","7"
"2019/09/15 03:00:00","GENESE","755","7"
"2019/09/15 03:00:00","HUD VL","799","7"
"2019/09/15 03:00:00","LONGIL","1757","7"
"2019/09/15 03:00:00","MHK VL","498","7"
"2019/09/15 03:00:00","MILLWD","212","7"
"2019/09/15 03:00:00","N.Y.C.","4949","7"
"2019/09/15 03:00:00","NORTH","446","7"
"2019/09/15 03:00:00","WEST","1228","7"
"2019/09/15 04:00:00","CAPITL","1034","8"
"2019/09/15 04:00:00","CENTRL","1213","8"
"2019/09/15 04:00:00","DUNWOD","491","8"
"2019/09/15 04:00:00","GENESE","749","8"
"2019/09/15 04:00:00","HUD VL","793","8"
"2019/09/15 04:00:00","LONGIL","1745","8"
"2019/09/15 04:00:00","MHK VL","498","8"
"2019/09/15 04:00:00","MILLWD","209","8"
"2019/09/15 04:00:00","N.Y.C.","4889","8"
"2019/09/15 04:00:00","NORTH","446","8"
"2019/09/15 04:00:00","WEST","1222","8"
"2019/09/15 05:00:00","CAPITL","1047","9"
"2019/09/15 05:00:00","CENTRL","1230","9"
"2019/09/15 05:00:00","DUNWOD","499","9"
"2019/09/15 05:00:00","GENESE","755","9"
"2019/09/15 05:00:00","HUD VL","802","9"
"2019/09/15 05:00:00","LONGIL","1760","9"
"2019/09/15 05:00:00","MHK VL","505","9"
"2019/09/15 05:00:00","MILLWD","209","9"
"2019/09/15 05:00:00","N.Y.C.","4911","9"
"2019/09/15 05:00:00","NORTH","449","9"
"2019/09/15 05:00:00","WEST","1229","9"
"2019/09/15 06:00:00","CAPITL","1061","10"
"2019/09/15 06:00:00","CENTRL","1255","10"
"2019/09/15 06:00:00","DUNWOD","512","10"
"2019/09/15 06:00:00","GENESE","772","10"
"2019/09/15 06:00:00","HUD VL","818","10"
"2019/09/15 06:00:00","LONGIL","1785","10"
"2019/09/15 06:00:00","MHK VL","524","10"
"2019/09/15 06:00:00","MILLWD","216","10"
"2019/09/15 06:00:00","N.Y.C.","4992","10"
"2019/09/15 06:00:00","NORTH","453","10"
"2019/09/15 06:00:00","WEST","1250","10"
"2019/09/15 07:00:00","CAPITL","1084","11"
"2019/09/15 07:00:00","CENTRL","1289","11"
"2019/09/15 07:00:00","DUNWOD","529","11"
"2019/09/15 07:00:00","GENESE","792","11"
"2019/09/15 07:00:00","HUD VL","840","11"
"2019/09/15 07:00:00","LONGIL","1841","11"
"2019/09/15 07:00:00","MHK VL","557","11"
"2019/09/15 07:00:00","MILLWD","229","11"
"2019/09/15 07:00:00","N.Y.C.","5115","11"
"2019/09/15 07:00:00","NORTH","461","11"
"2019/09/15 07:00:00","WEST","1262","11"
"2019/09/15 08:00:00","CAPITL","1141","12"
"2019/09/15 08:00:00","CENTRL","1369","12"
"2019/09/15 08:00:00","DUNWOD","570","12"
"2019/09/15 08:00:00","GENESE","841","12"
"2019/09/15 08:00:00","HUD VL","893","12"
"2019/09/15 08:00:00","LONGIL","2021","12"
"2019/09/15 08:00:00","MHK VL","607","12"
"2019/09/15 08:00:00","MILLWD","251","12"
"2019/09/15 08:00:00","N.Y.C.","5332","12"
"2019/09/15 08:00:00","NORTH","475","12"
"2019/09/15 08:00:00","WEST","1348","12"
"2019/09/15 09:00:00","CAPITL","1172","13"
"2019/09/15 09:00:00","CENTRL","1438","13"
"2019/09/15 09:00:00","DUNWOD","611","13"
"2019/09/15 09:00:00","GENESE","894","13"
"2019/09/15 09:00:00","HUD VL","943","13"
"2019/09/15 09:00:00","LONGIL","2191","13"
"2019/09/15 09:00:00","MHK VL","639","13"
"2019/09/15 09:00:00","MILLWD","273","13"
"2019/09/15 09:00:00","N.Y.C.","5655","13"
"2019/09/15 09:00:00","NORTH","487","13"
"2019/09/15 09:00:00","WEST","1418","13"
"2019/09/15 10:00:00","CAPITL","1186","14"
"2019/09/15 10:00:00","CENTRL","1484","14"
"2019/09/15 10:00:00","DUNWOD","642","14"
"2019/09/15 10:00:00","GENESE","935","14"
"2019/09/15 10:00:00","HUD VL","976","14"
"2019/09/15 10:00:00","LONGIL","2328","14"
"2019/09/15 10:00:00","MHK VL","649","14"
"2019/09/15 10:00:00","MILLWD","288","14"
"2019/09/15 10:00:00","N.Y.C.","5982","14"
"2019/09/15 10:00:00","NORTH","493","14"
"2019/09/15 10:00:00","WEST","1469","14"
"2019/09/15 11:00:00","CAPITL","1176","15"
"2019/09/15 11:00:00","CENTRL","1519","15"
"2019/09/15 11:00:00","DUNWOD","665","15"
"2019/09/15 11:00:00","GENESE","968","15"
"2019/09/15 11:00:00","HUD VL","1001","15"
"2019/09/15 11:00:00","LONGIL","2468","15"
"2019/09/15 11:00:00","MHK VL","649","15"
"2019/09/15 11:00:00","MILLWD","301","15"
"2019/09/15 11:00:00","N.Y.C.","6219","15"
"2019/09/15 11:00:00","NORTH","494","15"
"2019/09/15 11:00:00","WEST","1517","15"
"2019/09/15 12:00:00","CAPITL","1187","16"
"2019/09/15 12:00:00","CENTRL","1555","16"
"2019/09/15 12:00:00","DUNWOD","684","16"
"2019/09/15 12:00:00","GENESE","996","16"
"2019/09/15 12:00:00","HUD VL","1033","16"
"2019/09/15 12:00:00","LONGIL","2589","16"
"2019/09/15 12:00:00","MHK VL","650","16"
"2019/09/15 12:00:00","MILLWD","311","16"
"2019/09/15 12:00:00","N.Y.C.","6366","16"
"2019/09/15 12:00:00","NORTH","495","16"
"2019/09/15 12:00:00","WEST","1555","16"
"2019/09/15 13:00:00","CAPITL","1205","17"
"2019/09/15 13:00:00","CENTRL","1570","17"
"2019/09/15 13:00:00","DUNWOD","700","17"
"2019/09/15 13:00:00","GENESE","1015","17"
"2019/09/15 13:00:00","HUD VL","1067","17"
"2019/09/15 13:00:00","LONGIL","2692","17"
"2019/09/15 13:00:00","MHK VL","644","17"
"2019/09/15 13:00:00","MILLWD","318","17"
"2019/09/15 13:00:00","N.Y.C.","6455","17"
"2019/09/15 13:00:00","NORTH","493","17"
"2019/09/15 13:00:00","WEST","1584","17"
"2019/09/15 14:00:00","CAPITL","1227","18"
"2019/09/15 14:00:00","CENTRL","1580","18"
"2019/09/15 14:00:00","DUNWOD","720","18"
"2019/09/15 14:00:00","GENESE","1022","18"
"2019/09/15 14:00:00","HUD VL","1113","18"
"2019/09/15 14:00:00","LONGIL","2780","18"
"2019/09/15 14:00:00","MHK VL","644","18"
"2019/09/15 14:00:00","MILLWD","330","18"
"2019/09/15 14:00:00","N.Y.C.","6543","18"
"2019/09/15 14:00:00","NORTH","494","18"
"2019/09/15 14:00:00","WEST","1599","18"
"2019/09/15 15:00:00","CAPITL","1257","19"
"2019/09/15 15:00:00","CENTRL","1593","19"
"2019/09/15 15:00:00","DUNWOD","739","19"
"2019/09/15 15:00:00","GENESE","1029","19"
"2019/09/15 15:00:00","HUD VL","1155","19"
"2019/09/15 15:00:00","LONGIL","2865","19"
"2019/09/15 15:00:00","MHK VL","655","19"
"2019/09/15 15:00:00","MILLWD","339","19"
"2019/09/15 15:00:00","N.Y.C.","6603","19"
"2019/09/15 15:00:00","NORTH","498","19"
"2019/09/15 15:00:00","WEST","1610","19"
"2019/09/15 16:00:00","CAPITL","1306","20"
"2019/09/15 16:00:00","CENTRL","1623","20"
"2019/09/15 16:00:00","DUNWOD","753","20"
"2019/09/15 16:00:00","GENESE","1043","20"
"2019/09/15 16:00:00","HUD VL","1202","20"
"2019/09/15 16:00:00","LONGIL","2947","20"
"2019/09/15 16:00:00","MHK VL","675","20"
"2019/09/15 16:00:00","MILLWD","347","20"
"2019/09/15 16:00:00","N.Y.C.","6659","20"
"2019/09/15 16:00:00","NORTH","503","20"
"2019/09/15 16:00:00","WEST","1626","20"
"2019/09/15 17:00:00","CAPITL","1355","21"
"2019/09/15 17:00:00","CENTRL","1650","21"
"2019/09/15 17:00:00","DUNWOD","762","21"
"2019/09/15 17:00:00","GENESE","1059","21"
"2019/09/15 17:00:00","HUD VL","1237","21"
"2019/09/15 17:00:00","LONGIL","2986","21"
"2019/09/15 17:00:00","MHK VL","699","21"
"2019/09/15 17:00:00","MILLWD","352","21"
"2019/09/15 17:00:00","N.Y.C.","6651","21"
"2019/09/15 17:00:00","NORTH","507","21"
"2019/09/15 17:00:00","WEST","1632","21"
"2019/09/15 18:00:00","CAPITL","1373","22"
"2019/09/15 18:00:00","CENTRL","1661","22"
"2019/09/15 18:00:00","DUNWOD","752","22"
"2019/09/15 18:00:00","GENESE","1060","22"
"2019/09/15 18:00:00","HUD VL","1228","22"
"2019/09/15 18:00:00","LONGIL","2943","22"
"2019/09/15 18:00:00","MHK VL","715","22"
"2019/09/15 18:00:00","MILLWD","353","22"
"2019/09/15 18:00:00","N.Y.C.","6594","22"
"2019/09/15 18:00:00","NORTH","506","22"
"2019/09/15 18:00:00","WEST","1621","22"
"2019/09/15 19:00:00","CAPITL","1439","23"
"2019/09/15 19:00:00","CENTRL","1715","23"
"2019/09/15 19:00:00","DUNWOD","780","23"
"2019/09/15 19:00:00","GENESE","1090","23"
"2019/09/15 19:00:00","HUD VL","1268","23"
"2019/09/15 19:00:00","LONGIL","3040","23"
"2019/09/15 19:00:00","MHK VL","746","23"
"2019/09/15 19:00:00","MILLWD","364","23"
"2019/09/15 19:00:00","N.Y.C.","6704","23"
"2019/09/15 19:00:00","NORTH","512","23"
"2019/09/15 19:00:00","WEST","1649","23"
"2019/09/15 20:00:00","CAPITL","1414","0"
"2019/09/15 20:00:00","CENTRL","1699","0"
"2019/09/15 20:00:00","DUNWOD","771","0"
"2019/09/15 20:00:00","GENESE","1095","0"
"2019/09/15 20:00:00","HUD VL","1234","0"
"2019/09/15 20:00:00","LONGIL","2982","0"
"2019/09/15 20:00:00","MHK VL","731","0"
"2019/09/15 20:00:00","MILLWD","355","0"
"2019/09/15 20:00:00","N.Y.C.","6709","0"
"2019/09/15 20:00:00","NORTH","507","0"
"2019/09/15 20:00:00","WEST","1665","0"
"2019/09/15 21:00:00","CAPITL","1325","1"
"2019/09/15 21:00:00","CENTRL","1603","1"
"2019/09/15 21:00:00","DUNWOD","728","1"
"2019/09/15 21:00:00","GENESE","1042","1"
"2019/09/15 21:00:00","HUD VL","1147","1"
"2019/09/15 21:00:00","LONGIL","2793","1"
"2019/09/15 21:00:00","MHK VL","676","1"
"2019/09/15 21:00:00","MILLWD","330","1"
"2019/09/15 21:00:00","N.Y.C.","6550","1"
"2019/09/15 21:00:00","NORTH","490","1"
"2019/09/15 21:00:00","WEST","1614","1"
"2019/09/15 22:00:00","CAPITL","1226","2"
"2019/09/15 22:00:00","CENTRL","1492","2"
"2019/09/15 22:00:00","DUNWOD","668","2"
"2019/09/15 22:00:00","GENESE","967","2"
"2019/09/15 22:00:00","HUD VL","1048","2"
"2019/09/15 22:00:00","LONGIL","2538","2"
"2019/09/15 22:00:00","MHK VL","618","2"
"2019/09/15 22:00:00","MILLWD","298","2"
"2019/09/15 22:00:00","N.Y.C.","6283","2"
"2019/09/15 22:00:00","NORTH","470","2"
"2019/09/15 22:00:00","WEST","1522","2"
"2019/09/15 23:00:00","CAPITL","1139","3"
"2019/09/15 23:00:00","CENTRL","1400","3"
"2019/09/15 23:00:00","DUNWOD","608","3"
"2019/09/15 23:00:00","GENESE","901","3"
"2019/09/15 23:00:00","HUD VL","955","3"
"2019/09/15 23:00:00","LONGIL","2270","3"
"2019/09/15 23:00:00","MHK VL","575","3"
"2019/09/15 23:00:00","MILLWD","266","3"
"2019/09/15 23:00:00","N.Y.C.","5931","3"
"2019/09/15 23:00:00","NORTH","457","3"
"2019/09/15 23:00:00","WEST","1433","3"
"2019/09/16 00:00:00","CAPITL","1093","4"
"2019/09/16 00:00:00","CENTRL","1321","4"
"2019/09/16 00:00:00","DUNWOD","563","4"
"2019/09/16 00:00:00","GENESE","836","4"
"2019/09/16 00:00:00","HUD VL","847","4"
"2019/09/16 00:00:00","LONGIL","2113","4"
"2019/09/16 00:00:00","MHK VL","547","4"
"2019/09/16 00:00:00","MILLWD","235","4"
"2019/09/16 00:00:00","N.Y.C.","5627","4"
"2019/09/16 00:00:00","NORTH","449","4"
"2019/09/16 00:00:00","WEST","1357","4"
"2019/09/16 01:00:00","CAPITL","1061","5"
"2019/09/16 01:00:00","CENTRL","1289","5"
"2019/09/16 01:00:00","DUNWOD","536","5"
"2019/09/16 01:00:00","GENESE","813","5"
"2019/09/16 01:00:00","HUD VL","805","5"
"2019/09/16 01:00:00","LONGIL","1978","5"
"2019/09/16 01:00:00","MHK VL","524","5"
"2019/09/16 01:00:00","MILLWD","219","5"
"2019/09/16 01:00:00","N.Y.C.","5401","5"
"2019/09/16 01:00:00","NORTH","449","5"
"2019/09/16 01:00:00","WEST","1322","5"
"2019/09/16 02:00:00","CAPITL","1042","6"
"2019/09/16 02:00:00","CENTRL","1271","6"
"2019/09/16 02:00:00","DUNWOD","522","6"
"2019/09/16 02:00:00","GENESE","800","6"
"2019/09/16 02:00:00","HUD VL","780","6"
"2019/09/16 02:00:00","LONGIL","1902","6"
"2019/09/16 02:00:00","MHK VL","514","6"
"2019/09/16 02:00:00","MILLWD","212","6"
"2019/09/16 02:00:00","N.Y.C.","5234","6"
"2019/09/16 02:00:00","NORTH","445","6"
"2019/09/16 02:00:00","WEST","1309","6"
"2019/09/16 03:00:00","CAPITL","1037","7"
"2019/09/16 03:00:00","CENTRL","1269","7"
"2019/09/16 03:00:00","DUNWOD","512","7"
"2019/09/16 03:00:00","GENESE","799","7"
"2019/09/16 03:00:00","HUD VL","770","7"
"2019/09/16 03:00:00","LONGIL","1861","7"
"2019/09/16 03:00:00","MHK VL","514","7"
"2019/09/16 03:00:00","MILLWD","207","7"
"2019/09/16 03:00:00","N.Y.C.","5145","7"
"2019/09/16 03:00:00","NORTH","439","7"
"2019/09/16 03:00:00","WEST","1302","7"
"2019/09/16 04:00:00","CAPITL","1057","8"
"2019/09/16 04:00:00","CENTRL","1301","8"
"2019/09/16 04:00:00","DUNWOD","514","8"
"2019/09/16 04:00:00","GENESE","816","8"
"2019/09/16 04:00:00","HUD VL","776","8"
"2019/09/16 04:00:00","LONGIL","1873","8"
"2019/09/16 04:00:00","MHK VL","528","8"
"2019/09/16 04:00:00","MILLWD","207","8"
"2019/09/16 04:00:00","N.Y.C.","5171","8"
"2019/09/16 04:00:00","NORTH","445","8"
"2019/09/16 04:00:00","WEST","1321","8"
"2019/09/16 05:00:00","CAPITL","1130","9"
"2019/09/16 05:00:00","CENTRL","1398","9"
"2019/09/16 05:00:00","DUNWOD","546","9"
"2019/09/16 05:00:00","GENESE","881","9"
"2019/09/16 05:00:00","HUD VL","827","9"
"2019/09/16 05:00:00","LONGIL","1972","9"
"2019/09/16 05:00:00","MHK VL","577","9"
"2019/09/16 05:00:00","MILLWD","221","9"
"2019/09/16 05:00:00","N.Y.C.","5423","9"
"2019/09/16 05:00:00","NORTH","456","9"
"2019/09/16 05:00:00","WEST","1390","9"
"2019/09/16 06:00:00","CAPITL","1266","10"
"2019/09/16 06:00:00","CENTRL","1575","10"
"2019/09/16 06:00:00","DUNWOD","609","10"
"2019/09/16 06:00:00","GENESE","1002","10"
"2019/09/16 06:00:00","HUD VL","928","10"
"2019/09/16 06:00:00","LONGIL","2179","10"
"2019/09/16 06:00:00","MHK VL","674","10"
"2019/09/16 06:00:00","MILLWD","254","10"
"2019/09/16 06:00:00","N.Y.C.","5941","10"
"2019/09/16 06:00:00","NORTH","477","10"
"2019/09/16 06:00:00","WEST","1525","10"
"2019/09/16 07:00:00","CAPITL","1340","11"
"2019/09/16 07:00:00","CENTRL","1671","11"
"2019/09/16 07:00:00","DUNWOD","663","11"
"2019/09/16 07:00:00","GENESE","1072","11"
"2019/09/16 07:00:00","HUD VL","989","11"
"2019/09/16 07:00:00","LONGIL","2335","11"
"2019/09/16 07:00:00","MHK VL","734","11"
"2019/09/16 07:00:00","MILLWD","276","11"
"2019/09/16 07:00:00","N.Y.C.","6440","11"
"2019/09/16 07:00:00","NORTH","489","11"
"2019/09/16 07:00:00","WEST","1608","11"
"2019/09/16 08:00:00","CAPITL","1363","12"
"2019/09/16 08:00:00","CENTRL","1713","12"
"2019/09/16 08:00:00","DUNWOD","685","12"
"2019/09/16 08:00:00","GENESE","1109","12"
"2019/09/16 08:00:00","HUD VL","1028","12"
"2019/09/16 08:00:00","LONGIL","2455","12"
"2019/09/16 08:00:00","MHK VL","755","12"
"2019/09/16 08:00:00","MILLWD","289","12"
"2019/09/16 08:00:00","N.Y.C.","6807","12"
"2019/09/16 08:00:00","NORTH","490","12"
"2019/09/16 08:00:00","WEST","1669","12"
"2019/09/16 09:00:00","CAPITL","1368","13"
"2019/09/16 09:00:00","CENTRL","1736","13"
"2019/09/16 09:00:00","DUNWOD","709","13"
"2019/09/16 09:00:00","GENESE","1134","13"
"2019/09/16 09:00:00","HUD VL","1054","13"
"2019/09/16 09:00:00","LONGIL","2548","13"
"2019/09/16 09:00:00","MHK VL","764","13"
"2019/09/16 09:00:00","MILLWD","300","13"
"2019/09/16 09:00:00","N.Y.C.","7117","13"
"2019/09/16 09:00:00","NORTH","494","13"
"2019/09/16 09:00:00","WEST","1711","13"
"2019/09/16 10:00:00","CAPITL","1375","14"
"2019/09/16 10:00:00","CENTRL","1764","14"
"2019/09/16 10:00:00","DUNWOD","727","14"
"2019/09/16 10:00:00","GENESE","1158","14"
"2019/09/16 10:00:00","HUD VL","1082","14"
"2019/09/16 10:00:00","LONGIL","2640","14"
"2019/09/16 10:00:00","MHK VL","768","14"
"2019/09/16 10:00:00","MILLWD","308","14"
"2019/09/16 10:00:00","N.Y.C.","7316","14"
"2019/09/16 10:00:00","NORTH","493","14"
"2019/09/16 10:00:00","WEST","1754","14"
"2019/09/16 11:00:00","CAPITL","1359","15"
"2019/09/16 11:00:00","CENTRL","1772","15"
"2019/09/16 11:00:00","DUNWOD","739","15"
"2019/09/16 11:00:00","GENESE","1163","15"
"2019/09/16 11:00:00","HUD VL","1114","15"
"2019/09/16 11:00:00","LONGIL","2722","15"
"2019/09/16 11:00:00","MHK VL","759","15"
"2019/09/16 11:00:00","MILLWD","317","15"
"2019/09/16 11:00:00","N.Y.C.","7472","15"
"2019/09/16 11:00:00","NORTH","493","15"
"2019/09/16 11:00:00","WEST","1770","15"
"2019/09/16 12:00:00","CAPITL","1353","16"
"2019/09/16 12:00:00","CENTRL","1777","16"
"2019/09/16 12:00:00","DUNWOD","752","16"
"2019/09/16 12:00:00","GENESE","1164","16"
"2019/09/16 12:00:00","HUD VL","1133","16"
"2019/09/16 12:00:00","LONGIL","2789","16"
"2019/09/16 12:00:00","MHK VL","756","16"
"2019/09/16 12:00:00","MILLWD","327","16"
"2019/09/16 12:00:00","N.Y.C.","7583","16"
"2019/09/16 12:00:00","NORTH","495","16"
"2019/09/16 12:00:00","WEST","1770","16"
"2019/09/16 13:00:00","CAPITL","1354","17"
"2019/09/16 13:00:00","CENTRL","1781","17"
"2019/09/16 13:00:00","DUNWOD","765","17"
"2019/09/16 13:00:00","GENESE","1171","17"
"2019/09/16 13:00:00","HUD VL","1162","17"
"2019/09/16 13:00:00","LONGIL","2875","17"
"2019/09/16 13:00:00","MHK VL","747","17"
"2019/09/16 13:00:00","MILLWD","337","17"
"2019/09/16 13:00:00","N.Y.C.","7691","17"
"2019/09/16 13:00:00","NORTH","497","17"
"2019/09/16 13:00:00","WEST","1781","17"
"2019/09/16 14:00:00","CAPITL","1351","18"
"2019/09/16 14:00:00","CENTRL","1763","18"
"2019/09/16 14:00:00","DUNWOD","776","18"
"2019/09/16 14:00:00","GENESE","1165","18"
"2019/09/16 14:00:00","HUD VL","1190","18"
"2019/09/16 14:00:00","LONGIL","2974","18"
"2019/09/16 14:00:00","MHK VL","735","18"
"2019/09/16 14:00:00","MILLWD","345","18"
"2019/09/16 14:00:00","N.Y.C.","7752","18"
"2019/09/16 14:00:00","NORTH","495","18"
"2019/09/16 14:00:00","WEST","1770","18"
"2019/09/16 15:00:00","CAPITL","1357","19"
"2019/09/16 15:00:00","CENTRL","1745","19"
"2019/09/16 15:00:00","DUNWOD","783","19"
"2019/09/16 15:00:00","GENESE","1154","19"
"2019/09/16 15:00:00","HUD VL","1206","19"
"2019/09/16 15:00:00","LONGIL","3054","19"
"2019/09/16 15:00:00","MHK VL","733","19"
"2019/09/16 15:00:00","MILLWD","353","19"
"2019/09/16 15:00:00","N.Y.C.","7825","19"
"2019/09/16 15:00:00","NORTH","493","19"
"2019/09/16 15:00:00","WEST","1735","19"
"2019/09/16 16:00:00","CAPITL","1379","20"
"2019/09/16 16:00:00","CENTRL","1733","20"
