,Season,DayType,load_class,hour,load,sdh_total_load,p_total_load
2161,January,Saturday,101,5,0.704,3659.188,0.000192392410556659
2162,January,Sunday,101,5,0.6900000000000001,3431.925,0.00020105334469721804
2163,February,Weekday,101,5,0.6599999999999999,4258.414500000001,0.00015498726110386855
2164,February,Saturday,101,5,0.6575000000000001,3717.063,0.00017688696694137282
2165,February,Sunday,101,5,0.6525,3491.072,0.00018690534025078828
2166,March,Weekday,101,5,0.5995652173913043,4124.426434782608,0.00014536935665404986
2167,March,Saturday,101,5,0.605,3609.019,0.00016763558185756296
2168,March,Sunday,101,5,0.595,3397.7530000000006,0.0001751157308962717
2169,April,Weekday,101,5,0.4904761904761905,4073.189380952381,0.00012041575890623304
2170,April,Saturday,101,5,0.506,3473.178,0.00014568789736661927
2171,April,Sunday,101,5,0.5125,3249.218,0.00015773026001948776
2172,May,Weekday,101,5,0.47090909090909094,4133.023272727274,0.00011393816580141111
2173,May,Saturday,101,5,0.47,3659.2315000000003,0.00012844226991377833
2174,May,Sunday,101,5,0.462,3349.1500000000005,0.00013794544884522937
2175,June,Weekday,101,5,0.6154545454545455,4469.920454545455,0.00013768803085269465
2176,June,Saturday,101,5,0.585,3860.6825,0.00015152761202196763
2177,June,Sunday,101,5,0.6174999999999999,3568.727,0.00017303088748452878
2178,July,Weekday,101,5,0.7547619047619049,4487.694142857143,0.0001681847917294508
2179,July,Saturday,101,5,0.774,3949.4489999999996,0.00019597670459854023
2180,July,Sunday,101,5,0.7859999999999999,3739.7089999999994,0.00021017678113457493
2181,August,Weekday,101,5,0.7452173913043477,4385.508000000001,0.0001699272675604166
2182,August,Saturday,101,5,0.695,4006.6145,0.0001734631569870273
2183,August,Sunday,101,5,0.6875,3789.8104999999996,0.0001814074872609066
2184,September,Weekday,101,5,0.5504545454545455,4135.498,0.00013310477854288542
2185,September,Saturday,101,5,0.55,3771.254,0.00014584008396146216
2186,September,Sunday,101,5,0.5475,3452.1330000000007,0.00015859759748538074
2187,October,Weekday,101,5,0.521904761904762,3952.4187142857136,0.00013204693116606732
2188,October,Saturday,101,5,0.5359999999999999,3444.882,0.00015559313787816243
2189,October,Sunday,101,5,0.5319999999999999,3218.3459999999995,0.00016530230124417946
2190,November,Weekday,101,5,0.5277272727272728,3815.228454545454,0.00013832127722221714
2191,November,Saturday,101,5,0.5425,3310.8940000000002,0.00016385302579907419
2192,November,Sunday,101,5,0.5325,3169.6940000000004,0.00016799728932824428
2193,December,Weekday,101,5,0.6104545454545456,3728.4292727272723,0.00016372968368205364
2194,December,Saturday,101,5,0.616,3358.2920000000004,0.0001834265751757143
2195,December,Sunday,101,5,0.625,3186.624,0.00019613233315257778
2196,January,Weekday,201,5,0.8195238095238094,4274.645095238095,0.00019171739203255715
2197,January,Saturday,201,5,0.7699999999999999,3659.188,0.00021042919904634577
2198,January,Sunday,201,5,0.79,3431.925,0.00023019151059536558
2199,February,Weekday,201,5,0.8090000000000002,4258.414500000001,0.00018997680944398437
2200,February,Saturday,201,5,0.7675000000000001,3717.063,0.00020648022376806635
2201,February,Sunday,201,5,0.7825,3491.072,0.00022414318581799516
2202,March,Weekday,201,5,0.7669565217391303,4124.426434782608,0.00018595471003462214
2203,March,Saturday,201,5,0.73,3609.019,0.0002022710326545801
2204,March,Sunday,201,5,0.7475,3397.7530000000006,0.00021999833419321531
2205,April,Weekday,201,5,0.6590476190476191,4073.189380952381,0.00016180136924876364
2206,April,Saturday,201,5,0.634,3473.178,0.00018254175282694985
2207,April,Sunday,201,5,0.63,3249.218,0.00019389280743858985
2208,May,Weekday,201,5,0.5899999999999997,4133.023272727274,0.00014275264402532003
2209,May,Saturday,201,5,0.5625,3659.2315000000003,0.0001537208017585113
2210,May,Sunday,201,5,0.572,3349.1500000000005,0.00017078960333218873
2211,June,Weekday,201,5,0.6204545454545456,4469.920454545455,0.00013880661899108435
2212,June,Saturday,201,5,0.585,3860.6825,0.00015152761202196763
2213,June,Sunday,201,5,0.605,3568.727,0.00016952823794030757
2214,July,Weekday,201,5,0.6771428571428573,4487.694142857143,0.00015088881630238429
2215,July,Saturday,201,5,0.652,3949.4489999999996,0.00016508631963597963
2216,July,Sunday,201,5,0.6699999999999999,3739.7089999999994,0.00017915832488570637
2217,August,Weekday,201,5,0.6586956521739131,4385.508000000001,0.0001501982557491431
2218,August,Saturday,201,5,0.6075,4006.6145,0.00015162427031599872
2219,August,Sunday,201,5,0.6224999999999999,3789.8104999999996,0.0001642562339198754
2220,September,Weekday,201,5,0.6059090909090908,4135.498,0.0001465141781979077
2221,September,Saturday,201,5,0.575,3771.254,0.00015246917868698314
2222,September,Sunday,201,5,0.5824999999999999,3452.1330000000007,0.0001687362566853594
2223,October,Weekday,201,5,0.6328571428571428,3952.4187142857136,0.00016011895211651774
2224,October,Saturday,201,5,0.6039999999999999,3444.882,0.0001753325658179293
2225,October,Sunday,201,5,0.6180000000000001,3218.3459999999995,0.00019202410182124613
2226,November,Weekday,201,5,0.6386363636363638,3815.228454545454,0.00016739138199587864
2227,November,Saturday,201,5,0.6075,3310.8940000000002,0.00018348518557223517
2228,November,Sunday,201,5,0.6275,3169.6940000000004,0.0001979686367201376
2229,December,Weekday,201,5,0.7731818181818181,3728.4292727272723,0.00020737467754517732
2230,December,Saturday,201,5,0.7200000000000001,3358.2920000000004,0.00021439469825732842
2231,December,Sunday,201,5,0.735,3186.624,0.00023065162378743147
2232,January,Weekday,301,5,58.20285714285712,4274.645095238095,0.013615833793475494
2233,January,Saturday,301,5,57.52199999999999,3659.188,0.015719881022784286
2234,January,Sunday,301,5,56.17,3431.925,0.016366907784989473
2235,February,Weekday,301,5,57.92450000000001,4258.414500000001,0.01360236303910763
2236,February,Saturday,301,5,55.7725,3717.063,0.015004453785152418
2237,February,Sunday,301,5,55.08,3491.072,0.015777388721859645
2238,March,Weekday,301,5,47.73173913043479,4124.426434782608,0.011572939870595765
2239,March,Saturday,301,5,46.67,3609.019,0.01293149190957432
2240,March,Sunday,301,5,45.865,3397.7530000000006,0.013498626886651264
2241,April,Weekday,301,5,40.52666666666668,4073.189380952381,0.00994961512376104
2242,April,Saturday,301,5,38.949999999999996,3473.178,0.011214513048280278
2243,April,Sunday,301,5,39.3725,3249.218,0.012117531049009332
2244,May,Weekday,301,5,37.59045454545454,4133.023272727274,0.009095147078774997
2245,May,Saturday,301,5,35.915,3659.2315000000003,0.009814902391390103
2246,May,Sunday,301,5,35.5,3349.1500000000005,0.010599704402609616
2247,June,Weekday,301,5,42.26818181818183,4469.920454545455,0.009456137362623396
2248,June,Saturday,301,5,39.2825,3860.6825,0.010175014391885373
2249,June,Sunday,301,5,39.51,3568.727,0.011071174679374466
2250,July,Weekday,301,5,45.233333333333334,4487.694142857143,0.010079415373110745
2251,July,Saturday,301,5,42.584,3949.4489999999996,0.010782263551194105
2252,July,Sunday,301,5,42.251999999999995,3739.7089999999994,0.011298205288165471
2253,August,Weekday,301,5,43.0104347826087,4385.508000000001,0.009807400826223254
2254,August,Saturday,301,5,39.3775,4006.6145,0.009828122970153478
2255,August,Sunday,301,5,38.855,3789.8104999999996,0.0102524915163964
2256,September,Weekday,301,5,38.34090909090909,4135.498,0.009271170990992885
2257,September,Saturday,301,5,36.42,3771.254,0.009657265196139004
2258,September,Sunday,301,5,36.2025,3452.1330000000007,0.010486994562492231
2259,October,Weekday,301,5,40.58190476190477,3952.4187142857136,0.010267612744374627
2260,October,Saturday,301,5,39.970000000000006,3444.882,0.011602719628712973
2261,October,Sunday,301,5,39.646,3218.3459999999995,0.012318750066027707
2262,November,Weekday,301,5,44.45545454545454,3815.228454545454,0.011652108143744426
2263,November,Saturday,301,5,43.98,3310.8940000000002,0.013283421335747987
2264,November,Sunday,301,5,42.855000000000004,3169.6940000000004,0.01352023255241673
2265,December,Weekday,301,5,54.62045454545455,3728.4292727272723,0.014649722590956048
2266,December,Saturday,301,5,51.604,3358.2920000000004,0.015366144456765521
2267,December,Sunday,301,5,50.6675,3186.624,0.015900055984013176
2268,January,Weekday,302,5,58.20285714285712,4274.645095238095,0.013615833793475494
2269,January,Saturday,302,5,57.52199999999999,3659.188,0.015719881022784286
2270,January,Sunday,302,5,56.17,3431.925,0.016366907784989473
2271,February,Weekday,302,5,57.92450000000001,4258.414500000001,0.01360236303910763
2272,February,Saturday,302,5,55.7725,3717.063,0.015004453785152418
2273,February,Sunday,302,5,55.08,3491.072,0.015777388721859645
2274,March,Weekday,302,5,47.73173913043479,4124.426434782608,0.011572939870595765
2275,March,Saturday,302,5,46.67,3609.019,0.01293149190957432
2276,March,Sunday,302,5,45.865,3397.7530000000006,0.013498626886651264
2277,April,Weekday,302,5,40.52666666666668,4073.189380952381,0.00994961512376104
2278,April,Saturday,302,5,38.949999999999996,3473.178,0.011214513048280278
2279,April,Sunday,302,5,39.3725,3249.218,0.012117531049009332
2280,May,Weekday,302,5,37.59045454545454,4133.023272727274,0.009095147078774997
2281,May,Saturday,302,5,35.915,3659.2315000000003,0.009814902391390103
2282,May,Sunday,302,5,35.5,3349.1500000000005,0.010599704402609616
2283,June,Weekday,302,5,42.26818181818183,4469.920454545455,0.009456137362623396
2284,June,Saturday,302,5,39.2825,3860.6825,0.010175014391885373
2285,June,Sunday,302,5,39.51,3568.727,0.011071174679374466
2286,July,Weekday,302,5,45.233333333333334,4487.694142857143,0.010079415373110745
2287,July,Saturday,302,5,42.584,3949.4489999999996,0.010782263551194105
2288,July,Sunday,302,5,42.251999999999995,3739.7089999999994,0.011298205288165471
2289,August,Weekday,302,5,43.0104347826087,4385.508000000001,0.009807400826223254
2290,August,Saturday,302,5,39.3775,4006.6145,0.009828122970153478
2291,August,Sunday,302,5,38.855,3789.8104999999996,0.0102524915163964
2292,September,Weekday,302,5,38.34090909090909,4135.498,0.009271170990992885
2293,September,Saturday,302,5,36.42,3771.254,0.009657265196139004
2294,September,Sunday,302,5,36.2025,3452.1330000000007,0.010486994562492231
2295,October,Weekday,302,5,40.58190476190477,3952.4187142857136,0.010267612744374627
2296,October,Saturday,302,5,39.970000000000006,3444.882,0.011602719628712973
2297,October,Sunday,302,5,39.646,3218.3459999999995,0.012318750066027707
2298,November,Weekday,302,5,44.45545454545454,3815.228454545454,0.011652108143744426
2299,November,Saturday,302,5,43.98,3310.8940000000002,0.013283421335747987
2300,November,Sunday,302,5,42.855000000000004,3169.6940000000004,0.01352023255241673
2301,December,Weekday,302,5,54.62045454545455,3728.4292727272723,0.014649722590956048
2302,December,Saturday,302,5,51.604,3358.2920000000004,0.015366144456765521
2303,December,Sunday,302,5,50.6675,3186.624,0.015900055984013176
2304,January,Weekday,401,5,3.729047619047619,4274.645095238095,0.0008723642632231
2305,January,Saturday,401,5,3.7660000000000005,3659.188,0.0010291900826084914
2306,January,Sunday,401,5,3.7039999999999997,3431.925,0.0010792776648673847
2307,February,Weekday,401,5,3.6370000000000005,4258.414500000001,0.0008540737403557122
2308,February,Saturday,401,5,3.515,3717.063,0.0009456390704166166
2309,February,Sunday,401,5,3.5425000000000004,3491.072,0.0010147312917063872
2310,March,Weekday,401,5,2.847826086956522,4124.426434782608,0.0006904780899811651
2311,March,Saturday,401,5,2.915,3609.019,0.0008076987125864398
2312,March,Sunday,401,5,2.885,3397.7530000000006,0.0008490905607323425
2313,April,Weekday,401,5,1.968571428571429,4073.189380952381,0.0004832997546780267
2314,April,Saturday,401,5,1.902,3473.178,0.0005476252584808495
2315,April,Sunday,401,5,2.1975,3249.218,0.0006763165783274621
2316,May,Weekday,401,5,1.5431818181818182,4133.023272727274,0.00037337844874111073
2317,May,Saturday,401,5,1.4625,3659.2315000000003,0.00039967408457212934
2318,May,Sunday,401,5,1.4759999999999998,3349.1500000000005,0.00044070883657047294
2319,June,Weekday,401,5,1.0454545454545452,4469.920454545455,0.00023388661075420797
2320,June,Saturday,401,5,1.0975,3860.6825,0.0002842761610155717
2321,June,Sunday,401,5,1.1475000000000002,3568.727,0.00032154322815950906
2322,July,Weekday,401,5,1.1557142857142852,4487.694142857143,0.0002575296463895123
2323,July,Saturday,401,5,1.154,3949.4489999999996,0.0002921926577606142
2324,July,Sunday,401,5,1.198,3739.7089999999994,0.00032034578091503916
2325,August,Weekday,401,5,1.0808695652173914,4385.508000000001,0.0002464639364966137
2326,August,Saturday,401,5,1.05,4006.6145,0.00026206664005234346
2327,August,Sunday,401,5,1.0875,3789.8104999999996,0.00028695366166725224
2328,September,Weekday,401,5,1.1222727272727275,4135.498,0.00027137547334631226
2329,September,Saturday,401,5,1.13,3771.254,0.0002996350815935495
2330,September,Sunday,401,5,1.205,3452.1330000000007,0.0003490595524564088
2331,October,Weekday,401,5,2.1385714285714283,3952.4187142857136,0.0005410791677616864
2332,October,Saturday,401,5,2.312,3444.882,0.0006711405499520738
2333,October,Sunday,401,5,2.332,3218.3459999999995,0.0007245958016944108
2334,November,Weekday,401,5,2.4186363636363635,3815.228454545454,0.0006339427356584127
2335,November,Saturday,401,5,2.5625,3310.8940000000002,0.000773960144903461
2336,November,Sunday,401,5,2.5524999999999998,3169.6940000000004,0.0008052827812400817
2337,December,Weekday,401,5,3.1872727272727275,3728.4292727272723,0.0008548566954419657
2338,December,Saturday,401,5,3.056,3358.2920000000004,0.0009099863859366606
2339,December,Sunday,401,5,3.265,3186.624,0.0010245953083890663
2340,January,Weekday,701,5,9.553809523809525,4274.645095238095,0.002234994791603251
2341,January,Saturday,701,5,9.45,3659.188,0.002582540170114244
2342,January,Sunday,701,5,9.238,3431.925,0.0026917837656708697
2343,February,Weekday,701,5,9.497000000000002,4258.414500000001,0.0022301727556112727
2344,February,Saturday,701,5,9.162500000000001,3717.063,0.002464983778859815
2345,February,Sunday,701,5,9.0475,3491.072,0.0025916108289946466
2346,March,Weekday,701,5,7.963043478260871,4124.426434782608,0.0019307032393900826
2347,March,Saturday,701,5,7.792499999999999,3609.019,0.0021591740026860482
2348,March,Sunday,701,5,7.6575,3397.7530000000006,0.0022536953098121018
2349,April,Weekday,701,5,6.6952380952380945,4073.189380952381,0.001643733563321977
2350,April,Saturday,701,5,6.444000000000001,3473.178,0.0018553612858310173
2351,April,Sunday,701,5,6.505,3249.218,0.0020020201783936937
2352,May,Weekday,701,5,6.142272727272727,4133.023272727274,0.0014861452070216873
2353,May,Saturday,701,5,5.86,3659.2315000000003,0.0016014291525420024
2354,May,Sunday,701,5,5.784000000000001,3349.1500000000005,0.0017270053595688458
2355,June,Weekday,701,5,7.12409090909091,4469.920454545455,0.001593784717543784
2356,June,Saturday,701,5,6.609999999999999,3860.6825,0.001712132505068728
2357,June,Sunday,701,5,6.6625,3568.727,0.001866912207069916
2358,July,Weekday,701,5,7.8638095238095245,4487.694142857143,0.0017523051423470983
2359,July,Saturday,701,5,7.438,3949.4489999999996,0.0018833006832092276
2360,July,Sunday,701,5,7.386,3739.7089999999994,0.0019750199815012346
2361,August,Weekday,701,5,7.361304347826087,4385.508000000001,0.0016785522561641856
2362,August,Saturday,701,5,6.7225,4006.6145,0.0016778504645255988
2363,August,Sunday,701,5,6.625,3789.8104999999996,0.0017481085136051
2364,September,Weekday,701,5,6.340909090909091,4135.498,0.0015332879113734528
2365,September,Saturday,701,5,6.015,3771.254,0.0015949601909603542
2366,September,Sunday,701,5,5.97,3452.1330000000007,0.00172936558353922
2367,October,Weekday,701,5,6.534285714285714,3952.4187142857136,0.0016532372166612917
2368,October,Saturday,701,5,6.4239999999999995,3444.882,0.0018647953688979767
2369,October,Sunday,701,5,6.3660000000000005,3218.3459999999995,0.001978034679925652
2370,November,Weekday,701,5,7.124090909090909,3815.228454545454,0.0018672776726130999
2371,November,Saturday,701,5,7.0425,3310.8940000000002,0.0021270690031151705
2372,November,Sunday,701,5,6.8525,3169.6940000000004,0.0021618806105573596
2373,December,Weekday,701,5,8.935,3728.4292727272723,0.002396451520579395
2374,December,Saturday,701,5,8.452,3358.2920000000004,0.0025167555412096386
2375,December,Sunday,701,5,8.2925,3186.624,0.0026022837962684023
2376,January,Weekday,801,5,187.9961904761905,4274.645095238095,0.04397936817856904
2377,January,Saturday,801,5,163.884,3659.188,0.04478698552793679
2378,January,Sunday,801,5,159.74,3431.925,0.04654530620570088
2379,February,Weekday,801,5,191.6945,4258.414500000001,0.045015462914659896
2380,February,Saturday,801,5,169.9375,3717.063,0.045718218927147586
2381,February,Sunday,801,5,162.62,3491.072,0.04658168035491677
2382,March,Weekday,801,5,186.92304347826084,4124.426434782608,0.04532097891282021
2383,March,Saturday,801,5,165.6775,3609.019,0.04590651919538246
2384,March,Sunday,801,5,158.21999999999997,3397.7530000000006,0.046566068810769926
2385,April,Weekday,801,5,179.6590476190476,4073.189380952381,0.0441077079448342
